"user_id","restaurant_id","rating","review_text","date","source_user_name"
"5","ChIJf02Ln4YoQg0RcYTOtzox4AQ","5","The food was incredible. Portions are on the smaller side, but incredibly delicious. The best tirramisu I ever had. The lasagna was very flavourfull. The enterier of the restaurant is beautiful and the service was good!","2025-01-23","Vladan Nikolic (Mr. Houseplant)"
"1","ChIJiSkW7-IpQg0ReN2Mn0Az1lI","3","The food was incredible, but the service could have been better. They seem to be severely understaffed and short tempered with us when we were not very demanding. Took a while to get the check and had to ask again after 15 minutes. FOOD: I ordered one of the Gnocchi dishes and got the Bruschetta bread as an appetizer . My sister ordered the award winning Pistachio pizza and loved it, I tried it and it was incredible. Incredible wine selection as well. Very neat spot and setting but felt a bit stressed from the employees and their temperaments. Not sure that I would go back.","2024-12-21","Justin Mitterling"
"2","ChIJiSkW7-IpQg0ReN2Mn0Az1lI","5","Great pizza. If you want the right Neapolitan pizza in Madrid then go there. Most pizzas are around 15€ and very worth it. The pizza  just melted in my mouth. Soft, incredible tomato sauce and quality toppings.","2024-12-13","Raul Olen"
"4","ChIJiSkW7-IpQg0ReN2Mn0Az1lI","5","We were very lucky to stumble upon this place when looking for a restaurant to get lunch. The owner (I think) was very kind and noticed that I’m cold and he offered to close the doors. All the waiters were nice, helpful and polite. Pizza - delicious!","2024-12-03","Marlena"
"1","ChIJQ2BFLPIpQg0RpZlZvojbhAY","5","i instantly fell in-love with this restaurant! their pasta is the best! artesanal, they have open kitchen so you can see the pastas being prepared! great staff, very friendly! definitely worth every penny! we didn’t have reservation so they told us that we only have 2hrs to eat, i don’t know if it also applies to does who have reservations but it’s fine!","2025-01-26","John Israel Palacio"
"2","ChIJQ2BFLPIpQg0RpZlZvojbhAY","4","The appetizer was absolutely delicious, the burrata was really breathtaking . For the main course I had carbonara which was unfortunately cold. Overall, they mixed up our meals so maybe that's why I was cold. Dessert was tiramisu and it was delicious too. Overall, the restaurant has a great atmosphere. Unfortunately, I can't give 5 stars for the cold food.","2025-02-26","lucík pisko"
"3","ChIJQ2BFLPIpQg0RpZlZvojbhAY","5","We liked the pastas a lot, more than their sauce the texture of the home made pasta is recognizable. The service is fast and efficient. Ambiance is cute. +Thank you Elia for such a friendly service.","2025-01-06","Deniz Koç"
"4","ChIJQ2BFLPIpQg0RpZlZvojbhAY","5","This is the perfect place for a high quality meal in a short amount of time. We had reservations at 4 and were out the door 40min later with no waiting time. The Truffle carbonara was INSANELY DELICIOUS. My partner got the Call Me Mama and he loved it too.","2025-02-15","Monica Pina"
"5","ChIJQ2BFLPIpQg0RpZlZvojbhAY","5","Chill vibes and yummy food!! We came to this place on a Saturday night, the food was extremely good and the service Elia provided was also outstanding. Loved it and will definitely come again :)","2025-03-01","Ana Couceiro"
"3","ChIJj73PXrwpQg0RoRqxV2VAgac","5","Great Italian restaurant in Chueca. Broad selection of wines. Fresca pasta, tasty burata cheese, and the best tomato cream sauce for ravioli. We enjoyed every dish and the fantastic service.","2024-11-09","Oded Israeli"
"5","ChIJj73PXrwpQg0RoRqxV2VAgac","5","The best pasta in Madrid. We went for the truffle pasta and it did not disappoint! Amazing food and great service.","2025-01-11","Ruxandra Serdean"
"1","ChIJYybOb7MpQg0RY0lhKR_N1j0","5","For me it’s the best Italian restaurant in madrid. The decoration is amazing. The food is tasty and delicious and the portions are great. The staff are very friendly and helpful. You can enjoy the food and the atmosphere like you are in Italy.","2024-12-19","Mohammad Alawady"
"4","ChIJYybOb7MpQg0RY0lhKR_N1j0","5","We had a variety of food here, and every pasta we ordered was amazing! Paulo was great and recommended a few dishes and wines to us that were 10/10. Would recommend if you’re looking for a good Italian place with good atmosphere.","2024-10-13","Avneet"
"5","ChIJYybOb7MpQg0RY0lhKR_N1j0","4","A lovely Italian restaurant with a big menu and a great selection of dishes to share. The truffle pasta was excellent! A perfect spot for a relaxed evening with friends/family.","2025-02-17","Alina Mal"
"1","ChIJczzGdEcnQg0Rulm3Nj1gevU","5","This restaurant was right next to our hotel in Madrid and only about 5 mins walk from the main square, we tried it the first day and were super impressed! It's small inside with good service, proper hidden gem. Super reasonably priced an aprrol spritz was 3 euros! Had the gnocchi and 2 types of pizza then returned on the last day as it was so tasty!","2025-01-20","Elizabeth Wilson"
"2","ChIJczzGdEcnQg0Rulm3Nj1gevU","5","It’s my favourite Italian place in Madrid! I go there all the time with my Italian friends and they always say it feels like home. They are all super nice, kind and homey.","2024-11-06","Ariannaly Pea Martínez"
"5","ChIJczzGdEcnQg0Rulm3Nj1gevU","5","I absolutely loved the quality of the pizza. You can tell it's crafted and baked carefully. The pizza price range goes from 10,90-14,50€ and they have a vegetarian option too. The service was outstanding, and we didn't have to wait too long to be served, or for the food to come out, so that's appreciated considering the area. The place itself is cozy, and makes you feel like a local. We'd definitely visit again!","2024-05-06","Francisbel Saavedra"
"1","ChIJ9S1EFY8oQg0RhRrMA16LA7o","5","Food is as delicious. Prices are reasonable, a pasta dish and one for their pizzas came out to 35 euros. The atmosphere is relaxed with a country side Italian feel. We had a 3 month old baby so they were very accommodating with a high chair and sitting us away from louder guests.","2024-12-16","Chris D"
"3","ChIJ9S1EFY8oQg0RhRrMA16LA7o","4","We recently had dinner with friends at this restaurant, and the experience was fantastic. The atmosphere was absolutely wonderful, and the service was exceptional, filled with positive energy. However, the lasagna was a bit disappointing as it lacked depth in flavor and could have used a richer sauce. The Prosciutto e Funghi pizza also could have had a better flavor and combination. Despite this, the overall experience was great. Highly recommend for a delightful evening out!","2024-08-02","Farnoosh Koohi"
"4","ChIJ9S1EFY8oQg0RhRrMA16LA7o","5","Such a cozy little spot, with perfectly executed Vitello Tonnato and Truffle Risotto.  A true gem, and the neighborhood is also so friendly and welcoming.","2025-01-07","jgd1988"
"5","ChIJ9S1EFY8oQg0RhRrMA16LA7o","5","Delicious authentic Italian food.  It was a fantastic dinning experience.","2025-03-02","Wells TL"
"2","ChIJlSXhMG0pQg0RmfLP0uoMVfA","5","Wow! The perfect place we visited by mistake for lunch. We were in the center of the shopping street, remembered we were starving and came up with this perfect restaurant. We had to wait a bit since we didn’t have reservations but it was worth it. The cocktails we ordered were delicious and well made. The food was the same, the most delicious oven pizza and the pasta too. Really recommend to stop by for lunch and even dinner. The perfect spot.","2025-01-28","Anat Orgad"
"3","ChIJlSXhMG0pQg0RmfLP0uoMVfA","5","A wonderful experience at your restaurant! The welcome was warm and attentive, the atmosphere cozy and inviting. The dishes were delicious, with beautiful presentation. It’s clear that you take great care in ensuring customer satisfaction, and it shows in the quality of service. We will gladly return and recommend your establishment to others. Thank you for this lovely experience!","2025-01-21","Hajj Ar"
"4","ChIJlSXhMG0pQg0RmfLP0uoMVfA","5","We ordered the Carbonara and Spaghetti with Gambon, and both dishes were amazing. However, the sangria had cream in it, which is quite unusual. Most places don’t serve it that way, so it would be better if they asked before adding it. Aside from that, the food arrived quickly, and the service was great.","2025-02-27","Sweata Pradhan"
"5","ChIJlSXhMG0pQg0RmfLP0uoMVfA","4","The place is excellent, the food is amazing. The service is less, there are not enough waiters, they forgot to serve us some of the things we ordered. They did not serve cutlery with the food on time. Also, the espresso arrived after we finished eating dessert.","2025-01-11","David Mizrahi"
"1","ChIJMSjdyrwpQg0RRjMt-82KXmE","5","After trying many Italian restaurants in Madrid, this is ranking as our favorite. Small restaurant with authentic Italian dishes - in love with the Focaccia and the pasta 🍝 we will definitely come back when the next pasta cravings hit","2025-03-07","Cindy Kaufmann"
"2","ChIJMSjdyrwpQg0RRjMt-82KXmE","5","Original Italian recipes, very good carbonara and incredible pistachio cheesecake. We recommend booking a table in advance.","2024-10-09","Vlad-Cristian Krisan"
"4","ChIJMSjdyrwpQg0RRjMt-82KXmE","5","A very good pizzeria, I think was the 35 award in a worldwide tournament. The local it's medium and cosy. Very recommended","2025-01-04","Pablo"
"2","ChIJt9z-lAUpQg0RIMtG5xSDGFw","5","Yileng was an amazing. The food was delicious, we got a table really fast even though we didn’t have a reservation. Definitely recommend this place.","2025-03-02","Cindy Osorio"
"4","ChIJt9z-lAUpQg0RIMtG5xSDGFw","5","Recommended by our hotel concierge to Oven Mozzarella Gran Via 55 for this Italian restaurant. Great food and very nice ambience. Parmigiana de Melanzane (baked aubergines with parmigiano reggiano cheese and homemade pomodoro sauce), fresh spaghetti with red shrimp, smokey chipotle and pomodoro sauce, pizza l'originale and biscotti for dessert. So so good. Reservation is required.","2025-02-22","CB Tong"
"5","ChIJt9z-lAUpQg0RIMtG5xSDGFw","5","Unbelievable! Superb food, lovely staff and decor is fabulous. We had two superb pasta dishes, the focaccia was amazing and the cheesecake was the best ever.","2024-11-14","Sandra Alford"
"2","ChIJZxcuv34oQg0RnOVK2H4yFIc","5","Cozy place, regardless of the tourist place. Price ok, just fried dough and hot chocolate, but this return to childhood.","2025-02-11","Dmytro Bal"
